Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112045193,uncharacterized LOC106125434 precursor,CG17672,903.7536607,5.4533886,9.58E-108,-5.4533886
LOC112044220,neurofilament heavy polypeptide-like isoform X1,LOC112044220,9656.020139,7.776512125,1.52E-107,-7.776512125
LOC112047929,synaptic vesicle glycoprotein 2B-like,CG3168,2487.272261,10.57862828,3.50E-107,-10.57862828
LOC112057228,tubulin beta-1 chain-like,betaTub56D,104300.943,-3.349687849,9.95E-107,3.349687849
LOC112046967,cuticular protein RR-2,Cpr64Aa,609.9231566,-8.615542626,1.08E-106,8.615542626
LOC112056323,cuticle protein 18.6-like,Cpr64Aa,145526.6804,-18.94642157,1.48E-106,18.94642157
LOC112050337,glucose transporter type 1-like isoform X2,Glut1-,1786.766558,-3.405090714,4.36E-106,3.405090714
LOC112051326,hybrid signal transduction histidine kinase D-like,ReepA,527.0614446,-1.797496817,7.45E-106,1.797496817
LOC112043759,BAM18118.1  CG34115,CG34115,4298.205716,-3.298736522,1.76E-105,3.298736522
LOC112044155,circadian clock-controlled protein-like,CG10264,3314.545102,-6.996278149,3.64E-105,6.996278149
LOC112046257,OWR48541.1 spaetzle 1-2,LOC112046257,625.5265925,-4.983026697,4.49E-105,4.983026697
LOC112048508,uncharacterized protein LOC112048508,CG33120,552.3277959,-5.908852564,6.75E-105,5.908852564
LOC112048039,UNC93-like protein,CG4928,1992.028022,-2.517100412,1.59E-104,2.517100412
LOC112042790,putative fatty acyl-CoA reductase CG5065,CG12268,5671.095279,-13.04256944,7.02E-102,13.04256944
LOC112047825,neprilysin-2 isoform X1,Nep2,8733.33992,4.838088957,2.04E-101,-4.838088957
LOC112053779,chaoptin,conv,3113.883049,-2.735385214,3.97E-101,2.735385214
LOC112043372,LIM domain only protein 7 isoform X3,smash,397.1496979,-2.680947382,4.34E-101,2.680947382
LOC112046302,acyl-CoA Delta(11) desaturase-like,Desat1,1968.199611,1.682952977,6.63E-101,-1.682952977
LOC112051025,protein limb expression 1 homolog isoform X1,lft,18032.27734,2.925893383,9.00E-101,-2.925893383
LOC112051648,gametogenetin isoform X1,Msr-110,42277.24049,-2.212026512,1.16E-100,2.212026512
LOC112053961,tubulin beta-1 chain,betaTub56D,177774.5235,-2.510165184,2.53E-100,2.510165184
LOC112044991,cuticle protein 16.5-like,LOC112044991,20051.99232,-15.6956365,5.63E-100,15.6956365
LOC112050527,RNA-binding protein Nova-2 isoform X4,ps,6749.280353,-2.068097955,6.68E-100,2.068097955
LOC112052001,Cell surface glycoprotein 1,nahoda,6554.576437,-1.994530259,7.55E-100,1.994530259
LOC112045177,proton-coupled folate transporter-like,mfs1,535.1060028,-8.323136238,1.08E-99,8.323136238
LOC112044998,putative ly-6/neurotoxin superfamily member 1,LOC112044998,16203.60309,-3.390235772,2.56E-99,3.390235772
LOC112053114,L-ascorbate oxidase-like,stw,292.9741493,-6.14649976,4.51E-99,6.14649976
LOC112051452,uncharacterized protein LOC112051452,LOC112051452,543.3847412,-8.225636131,7.57E-99,8.225636131
LOC112050912,venom dipeptidyl peptidase 4-like isoform X1,ome,420.8123141,-5.472769128,2.44E-97,5.472769128
LOC112054184,sialic acid synthase,NANS,3486.952275,2.165397392,8.34E-97,-2.165397392
LOC112051927,flocculation protein FLO11,CG15080,4381.681404,-7.369870364,2.26E-96,7.369870364
LOC112043821,LIM domain only protein 7 isoform X3,smash,3932.635951,-2.892994154,4.30E-96,2.892994154
LOC112047899,adenomatous polyposis coli protein-like isoform X2,Apc,10815.28016,-1.431415154,1.67E-95,1.431415154
LOC112048007,chaoptin isoform X4,chp,1803.901345,-5.097835033,1.78E-95,5.097835033
LOC112052973,Osiris 18,Osi18,4356.870515,-11.13614143,4.79E-95,11.13614143
LOC112055454,probable serine/threonine-protein kinase DDB_G0278845,LOC112055454,1486.818465,-3.725516833,5.33E-95,3.725516833
LOC112051948,teneurin-m isoform X4,LOC112051948,557.7112174,-2.010100383,3.95E-94,2.010100383
LOC112058190,cuticle protein 19-like,Cpr62Bc,2051.772319,-9.898423823,6.41E-94,9.898423823
LOC112050314,larval cuticle protein A2B-like,Ccp84Ad,27395.81439,-16.0766684,6.76E-94,16.0766684
LOC112042915,alpha-tocopherol transfer protein-like,Cralbp,13722.49894,-15.1633967,1.62E-93,15.1633967
LOC112050503,extracellular serine/threonine protein CG31145 isoform X2,CG31145,193.183328,-4.861728375,3.46E-93,4.861728375
LOC112055389,delta-like protein 1 isoform X1,C901,858.1899342,5.422579209,6.56E-93,-5.422579209
LOC112046821,CRAL-TRIO domain-containing protein,CG33966,666.8673019,-6.093268535,1.13E-92,6.093268535
LOC112048093,mucin-5AC isoform X1,Spn27A,10007.06614,6.828127427,1.25E-92,-6.828127427
LOC112048194,mucin-5AC isoform X2,Cda5,14149.384,-4.254092497,2.77E-92,4.254092497
LOC112051957,"protein Skeletor, isoforms B/C isoform X1",CG34355,384.8807575,-6.991027122,4.15E-92,6.991027122
LOC112047732,scavenger receptor class B member 1 isoform X2,SCRB9,8263.505741,-2.668815757,1.49E-91,2.668815757
LOC112048097,leucine zipper putative tumor suppressor 2 homolog isoform X1,CG15365,1878.837769,-3.408597067,2.30E-91,3.408597067
LOC112043657,reticulon-1 isoform X1,LOC112043657,2065.706845,-2.843014334,3.45E-91,2.843014334
LOC112051777,uncharacterized protein LOC112051777,tyn,595.8847025,6.060728064,4.20E-91,-6.060728064
LOC112056322,cuticle protein 8-like,Cpr64Aa,36981.5758,-15.48107501,5.22E-91,15.48107501
LOC112047937,Transforming growth factor-beta-induced protein ig-h3,CG43333,1302.275815,-8.746698876,3.51E-90,8.746698876
LOC112050646,non-specific lipid-transfer protein,Scpx,13222.13122,-1.970445609,3.74E-90,1.970445609
LOC112043242,serine protease inhibitor dipetalogastin,CG32354,5689.089027,6.344660679,4.71E-89,-6.344660679
LOC112047818,larval cuticle protein LCP-17-like,Cpr49Aa,239001.8147,-20.25782006,9.23E-89,20.25782006
LOC112045531,uncharacterized protein LOC112045531 isoform X2,LOC112045531,315.2877906,5.203281428,2.22E-88,-5.203281428
LOC112047524,23 kDa integral membrane protein-like,Tsp42Ed,534.4710749,-8.366012267,2.78E-88,8.366012267
LOC112048033,nuclear hormone receptor FTZ-F1 isoform X2,ftz-f1,1305.761438,-10.74220197,2.85E-88,10.74220197
LOC112052160,uncharacterized protein LOC112052160,LOC112052160,822.9908109,-3.50347959,2.91E-88,3.50347959
LOC112047350,serine/arginine repetitive matrix protein 1 isoform X1,chas,7325.645069,-1.696778169,3.66E-88,1.696778169
LOC112052933,retinol dehydrogenase 11-like,CG2064,1722.498896,-3.702949758,3.66E-88,3.702949758
LOC112044101,elongation of very long chain fatty acids protein 7-like,CG33110,1282.555951,-7.699840094,3.81E-88,7.699840094
LOC112044591,fumarylacetoacetase,Faa,3199.194798,-2.769906453,6.87E-88,2.769906453
LOC112042893,uncharacterized protein LOC112042893,LOC112042893,385.1532061,-3.182935836,4.74E-87,3.182935836
LOC112058011,UDP-glucose 4-epimerase-like,Gale,3535.707031,4.713520368,5.80E-87,-4.713520368
LOC112054819,ras association domain-containing protein 10,LOC112054819,745.8155623,-4.124108613,1.36E-86,4.124108613
